record_id_1,record_id_2,ground_truth_similar,predicted_similar_before,score_before,error_before,predicted_similar_after,score_after,error_after
155367ee-c2ef-4968-9a3c-dc9300999ce2,c6cb9b62-1b0b-415c-ab16-8478e35a6819,False,False,0.0,,True,1.0,
155367ee-c2ef-4968-9a3c-dc9300999ce2,c7416f00-34de-48eb-857e-59c3b8645a74,False,False,0.0,,True,1.0,
155367ee-c2ef-4968-9a3c-dc9300999ce2,ef26f486-d7a3-475f-a88e-7022612c9328,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,1f1f2a8a-4629-4c5d-8224-14bf352cd5bc,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,2e3cf8e6-d75e-4a27-9698-c6301e84714b,True,True,0.8,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,392cef95-8688-491f-85c0-b18388e450a8,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,51d18dc3-ab74-48c1-8ec6-52a2937e4608,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,59b844dd-a970-4dc8-af7a-cbcf7d399a94,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,726cde46-7052-4f9f-8ba6-bbd9c8897ea9,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,7be1b679-47bb-4f44-ae2c-d7b53153ba07,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,81d5aca6-23fb-4652-b56a-d44e5c6c91c3,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,a1187ac3-e2bc-4256-9b59-08bbf5bcdefa,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,a298de78-d2c4-4554-8f73-2b3bb498d06d,False,False,0.0,,True,1.0,
1569a08a-cfa6-49e1-9da3-3b7e39e9f401,d12bf19e-d996-4393-bc03-ab2575d1dd81,False,False,0.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,466d274d-e03f-4c3a-bfe2-88540c40df3e,False,False,0.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,692f50ff-bea5-4d74-a74f-ca93090ea90b,True,True,1.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,6cd27be6-2beb-411a-9f5c-d98ecd56c132,False,False,0.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,7386cbfa-d7b7-4929-8041-aa6498c97a2f,False,False,0.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,8217df19-bc8c-4af8-a9cc-3fadff11e053,False,False,0.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,a74f6990-5b9c-476b-8056-ac4c86ba935c,True,True,1.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,aa1a4a58-352f-4a59-acf5-82b48dd48f73,False,False,0.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,ac767b65-bfa5-4c23-9b4d-c265a89ef4ee,False,False,0.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,b1eb0797-d345-496f-bb44-a81b1938c932,False,False,0.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,b70d78e6-c6db-434c-a416-d224c2fb10a7,False,False,0.0,,True,1.0,
157f2ccf-4a2d-4bce-b8d0-0d816ec65e13,e1d86754-3de5-400d-8d68-899e797b58a9,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,3bf5991b-25e2-4dcb-83ad-f207594c9cef,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,4c8bd420-de2d-4ec3-9165-c3bc1a00b5d7,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,51b10f9a-7512-425b-aa92-a1ecb15812bb,True,True,1.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,51bdf5e7-b7ed-4a56-bb39-b1782903dc8d,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,52bd5473-0ab7-490a-9f70-2e0bcdaf9839,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,52d1d077-5159-47ca-b9fa-f328107559d2,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,83cbe8e9-8a38-4d86-8af4-56dd3a29aa07,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,8894b1c9-889d-47d1-83eb-84ced46b4644,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,91297951-9bcf-4ef8-811b-62bfdf1273a4,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,bb6bccd4-48ad-4b96-9425-be1603c8bf59,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,be4ab82a-ee3f-4d8c-8797-a27c9955cccd,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,fba570ef-8b63-47f2-94ff-7c8530dd773f,False,False,0.0,,True,1.0,
1591ecf4-28df-4ea1-ae96-abf9fbaec91e,fe64e9ce-4cf9-49f5-9698-d9bebc6a144a,False,False,0.0,,True,1.0,
159bcfe6-8cdb-45d5-aec9-d13b5ed580f2,28b6e3a5-a75b-4556-bbb9-c0aa8626eddd,False,False,0.0,,True,1.0,
159bcfe6-8cdb-45d5-aec9-d13b5ed580f2,5602d6f9-1603-464c-9b8c-5a4275eb6f96,False,False,0.0,,True,1.0,
159bcfe6-8cdb-45d5-aec9-d13b5ed580f2,84ca6332-0126-4d6b-804f-5b3086b7042b,False,False,0.0,,True,1.0,
159bcfe6-8cdb-45d5-aec9-d13b5ed580f2,b05373be-2a0e-44c8-9359-22b65f420f5a,False,False,0.0,,True,1.0,
159bcfe6-8cdb-45d5-aec9-d13b5ed580f2,c39fd6e5-cc3b-42d0-9e43-c374d6093d02,False,False,0.0,,True,1.0,
159bcfe6-8cdb-45d5-aec9-d13b5ed580f2,cfb3c249-c9c5-4406-bc61-77f2a47db27c,False,False,0.0,,True,1.0,
159bcfe6-8cdb-45d5-aec9-d13b5ed580f2,d48df33c-aadd-4b94-bd87-d5991250946e,True,True,1.0,,True,1.0,
159bcfe6-8cdb-45d5-aec9-d13b5ed580f2,f3687c62-aeac-442b-989b-aff274486044,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,25fba739-1bc2-4391-b5aa-65ff6cc6eb7c,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,2edd4a97-fc26-4b42-b0c3-072f7ec989f0,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,5937ea56-292b-4eb7-a171-311ec3fde774,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,5faca7a6-0f01-417c-baaa-d352c59eeab7,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,63f69112-b3bb-405a-bf7c-fac4454582d2,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,7b695525-64ec-4955-9f86-2942d550ef84,True,True,0.95,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,7c41d9bf-773a-4258-98db-58620ab14ba9,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,8a7e54b0-9863-4a7b-a3ba-cf044702aee1,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,ad2907cf-7fbe-44ea-a8fd-44b5b9ba119d,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,b23442cd-a9a1-4a11-9251-c97108ae4db2,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,b82d629a-5e0b-4d60-8abe-3d5ed8274796,False,False,0.0,,True,1.0,
15af5227-5e07-4b8a-8500-48423f8e1d21,f215b93f-18fc-4e4f-bf5c-ac25c31f8984,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,171f9adf-f3e4-4804-bf3c-2ba8c502b72b,True,True,1.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,1b26e6d1-683c-4ce6-b120-901d79c8f3ff,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,3c638db4-908f-49c8-9d0b-6e85eae54d23,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,551b43f3-fcdf-4f50-a93d-58fe35050f69,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,67b81416-c6fb-4112-8617-f9f143b419af,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,6b2e45b5-b600-4650-9274-fa00a019a3c5,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,923be85a-ff47-4117-a57b-68d2fee8c4ae,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,a2140011-7de4-449b-9ee0-508d58a8d8a7,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,bc771c38-7da1-4513-a5cd-dfaa77dd1510,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,d0d85663-dfb2-45fc-a628-2982f2ee2885,False,False,0.0,,True,1.0,
16456968-8543-4883-b3a5-6a9dc782e633,fd4874d6-24b2-485b-82cf-2876be1deb18,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,1e85cb88-682f-4c52-a6e0-0e817c39270a,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,1efd13f3-80b2-44b5-b4a9-b05e95c1c0e1,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,3483d59f-fd07-49ec-a8ba-07b12b3eb135,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,3f10b79d-0a04-44f4-8150-7c94737725af,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,403a5cc2-8e2d-4d94-8f0e-7b29d5c42d4a,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,42854f54-c90b-4822-848b-b01e9eb22792,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,57e119ee-978c-4fe0-bbfc-3449e7a2b8d5,True,True,1.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,6a31dfc3-4225-4bae-bb3a-d5a1ea33d6f8,True,True,1.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,7e426098-2215-4d62-b188-87766feb0fb8,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,8cc894ac-2040-493d-996a-6e0e160b998a,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,d169ff01-22b9-4f74-b028-72d9bbb4a18a,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,db077c24-bf37-4fcc-8049-c9ea1a72da63,False,False,0.0,,True,1.0,
16891c87-a5a0-4b1d-893b-13ac0d48aa16,e82fc64c-d8b6-438f-a988-aa3dd709fc3f,False,False,0.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,1c422b61-66ae-4ddd-a651-21143482b5f6,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,2c69408b-5334-469f-b97f-824600202c21,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,3a59aa93-371a-4fe1-8a13-91130d442667,False,False,0.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,7292b880-c75c-4ed4-bfe4-f4e71533efe7,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,8d251bc9-deca-4370-bf96-f3980e066d1f,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,8e9a04cc-7e8e-48fa-b9df-3689615c6ad2,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,9f5b7623-0b5d-4d2b-9427-7438055191b9,True,True,0.9,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,ada870ab-691b-48cf-9f73-3da7a9b1be78,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,aeb27e98-4062-462b-85ee-70e2cbe9643c,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,b2eaf3f7-aa7e-4a26-9a9f-1c67bb4e3bc9,False,False,0.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,ba280a29-abab-4dbe-8b63-98ba26648baf,True,True,0.9,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,e17897d2-f618-4323-8ff8-e1512f6827cc,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,f2822d84-b137-4043-80e5-b591f65167c2,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,f3a21974-3960-4846-ae43-ac590060095e,True,True,1.0,,True,1.0,
16c3a702-17d1-4dbc-9eed-0ef28e26cb3a,f6a1b446-7b3e-48c1-93cd-4e31f59afae3,True,True,1.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,1d0c94d2-e426-49f4-bc9c-92e280a7b2cc,False,False,0.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,1d889798-b7e7-4d84-95f4-59bfaea84e88,False,False,0.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,3d87e67b-9f92-4076-806b-a79fe33848aa,False,False,0.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,460ad150-5f71-4265-a18f-95cf8b3ea81e,False,False,0.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,8bd24906-c204-46f6-922f-c78b29631c63,False,False,0.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,9422a344-5dea-49f7-89c7-c3e3daedb309,False,False,0.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,95e5fc88-840d-4c02-855b-d63496fefd89,False,False,0.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,965baacf-5fd3-4a92-ac22-3c221c46d3c0,False,False,0.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,cc0e5021-0c1f-4d76-874a-df5bd07a2e61,False,False,0.0,,True,1.0,
16f3791f-481a-48fb-b215-b69e0ef5b80c,fe159822-be39-499d-9839-1a3700683636,False,False,0.0,,True,1.0,
170e4147-7a2f-4a94-955c-df1c7830b0cd,371014d1-c211-45ed-b71a-2e24a748ce03,False,False,0.0,,True,1.0,
170e4147-7a2f-4a94-955c-df1c7830b0cd,421b57af-b8e4-4ab4-8f73-ddec4746faab,False,False,0.0,,True,1.0,
170e4147-7a2f-4a94-955c-df1c7830b0cd,823b1c34-6f25-414b-a92d-79ee37009b01,False,False,0.0,,True,1.0,
170e4147-7a2f-4a94-955c-df1c7830b0cd,885e624d-c20d-4cd0-a6e4-a78b009aff27,False,False,0.0,,True,1.0,
170e4147-7a2f-4a94-955c-df1c7830b0cd,a6418717-f801-4761-abbd-935b743e3ce3,True,True,0.9,,True,1.0,
170e4147-7a2f-4a94-955c-df1c7830b0cd,c53c4793-719d-4bc5-a68a-6b0948eec60d,False,False,0.0,,True,1.0,
170e4147-7a2f-4a94-955c-df1c7830b0cd,cfb3c249-c9c5-4406-bc61-77f2a47db27c,False,False,0.0,,True,1.0,
170e4147-7a2f-4a94-955c-df1c7830b0cd,e0017e03-4af8-4d48-8652-a1cd6b6bb48b,False,False,0.0,,True,1.0,
170e4147-7a2f-4a94-955c-df1c7830b0cd,f89e49da-143f-4552-9915-18c267d23b66,True,True,0.9,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,1b26e6d1-683c-4ce6-b120-901d79c8f3ff,False,False,0.0,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,3c638db4-908f-49c8-9d0b-6e85eae54d23,False,False,0.0,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,551b43f3-fcdf-4f50-a93d-58fe35050f69,False,False,0.0,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,67b81416-c6fb-4112-8617-f9f143b419af,False,False,0.0,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,6b2e45b5-b600-4650-9274-fa00a019a3c5,False,False,0.0,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,923be85a-ff47-4117-a57b-68d2fee8c4ae,False,False,0.0,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,a2140011-7de4-449b-9ee0-508d58a8d8a7,False,False,0.0,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,bc771c38-7da1-4513-a5cd-dfaa77dd1510,False,False,0.0,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,d0d85663-dfb2-45fc-a628-2982f2ee2885,False,False,0.0,,True,1.0,
171f9adf-f3e4-4804-bf3c-2ba8c502b72b,fd4874d6-24b2-485b-82cf-2876be1deb18,False,False,0.0,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,421b57af-b8e4-4ab4-8f73-ddec4746faab,False,False,0.0,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,46756f5e-fcab-4fd3-aaf6-6b46a092e09e,False,False,0.0,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,7ceac256-8fb5-4c31-8684-98f8361d343c,False,False,0.0,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,7d6c506e-adbd-4fff-a4e9-255d088c7354,False,False,0.0,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,84d3cf4d-1cf4-4482-84b7-b05b349c4664,False,False,0.0,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,8505f497-2f9a-4fb9-9f9d-6481daffcf77,False,False,0.0,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,885e624d-c20d-4cd0-a6e4-a78b009aff27,False,False,0.0,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,90df842e-f6a2-4aaa-9c3d-041c4f19e0bb,False,False,0.0,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,955588f5-b531-448d-9508-b55ee9bdedc7,True,True,0.9,,True,1.0,
176eea28-9c12-4e67-97b9-7b5afdb92620,c42ffd98-8555-493f-bd3e-3e5ec8ab335c,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,30f805fb-75f3-4509-90a9-ca6d44a771a9,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,3c5eeb6a-d1dc-4bf8-a77d-8105652b4255,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,3e690945-1729-49ab-aa50-c5494eebc70f,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,40f541b4-a50a-4fb0-aa86-42e0981a574b,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,426d12c8-0000-417d-86dc-b14f5f7ff7eb,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,50d74e78-125c-47e2-9a8d-8ace65aacb58,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,5b0e46a8-8ad3-46a8-b3b0-5a48e22e650d,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,6436b224-f075-4c8c-8924-d4c91d5513a2,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,6d9442eb-d544-46fc-adf0-565b39cd1cf2,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,7647e289-6bd1-4ebb-b6c4-47abb8449622,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,7ee93e16-2c58-4a7c-a793-ea4b53712bed,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,93642da6-f1ee-4d14-af5a-0197d6b55c7b,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,98b95f5d-ac8a-4532-987d-03db0899c00b,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,a2c76ce6-9106-4f68-b162-eee9b248e9ce,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,d2539d42-4905-4973-93d7-70eaafb1548b,False,False,0.0,,True,1.0,
17bcb016-75ce-4591-b51a-6a148353fa4d,e911aa6c-0d03-45de-ad4c-91cd5a2c25b5,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,48f5a753-0d7e-407f-8fcd-57bfa21c9031,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,6fe1f88c-48fc-434d-b726-11a1109afba8,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,7931886d-b081-420c-9d89-417cca48ca85,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,8410cbec-2787-41f1-bf32-cf3f6ad5b4ef,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,bd9e869f-f319-467e-ad30-5523c187b926,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,ca31168d-1ac8-4ada-891c-92736641ef44,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,cbf0c8f1-23f3-4981-b7a4-4f8d10d6f54c,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,e9498c7b-a5fc-43f8-8a54-6a31a09272b8,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,eb792c9a-179e-4875-ba14-0c4d4f30248d,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,f68e3c8e-a99e-430c-af23-081804616da4,False,False,0.0,,True,1.0,
17e09f07-c954-481f-bc92-42f4f891e926,fe21be09-e277-4337-a0d0-890a7a963e48,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,2a4fc0d8-9772-45a8-b8b6-4c31cbf6b790,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,2dbdc3af-7149-472b-b2f9-94ac39705a79,True,True,0.9,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,2e786e45-19ed-4023-b9a5-82f702e7cd6d,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,3c445153-bc98-4d1a-9dee-1c99a14d6237,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,3cd5cba4-e0df-4411-aac0-588a58e42e1d,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,43730d39-149d-450c-94bf-6db861731418,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,8443aeb5-025d-4b9f-90fc-2ea9a719bcbd,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,a1342bcd-3ab7-451c-91ca-2e0af731e84a,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,b92b98f5-1304-4689-b3e2-96e1cc628aa2,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,cafcc40f-564c-40ae-8d21-a598556220f7,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,cb9d11d3-1b8e-416a-8682-c0f957be4869,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,fe1fefc8-d85b-4cdb-a28a-5850a4cae9d9,False,False,0.0,,True,1.0,
18007a37-659f-43e9-bb5f-e0c07415820c,ffc33e15-0149-4dc8-aabc-d1121df5b6ac,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,1fde39b3-3d62-491b-8d22-b879e0768259,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,23904e6f-0a17-4634-8c1e-b94be5c7435c,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,300712f5-ca96-4518-9ed0-b7cbbd92512e,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,541dea00-2e57-4cc0-9e7d-1abcf7f4d452,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,56114e15-4c79-4fba-9355-f784bbcfd6fd,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,5963ab53-fe3b-4282-bf90-2267aac49dac,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,7a6a1fcf-c9dd-4f05-8521-3edca0fb55b1,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,82d3ff78-235e-42bb-88b1-9dfae4cf93c9,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,87c9566c-09ea-42c6-af63-43485740b135,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,9d08689c-cf78-4be8-a7ad-775ad9526c85,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,a8e18a3c-f545-4f6c-a862-b31b9f52a4b4,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,b32ee73d-2e21-4600-a6f4-361f4d877aea,True,True,1.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,d35c62d6-f2fd-460d-9773-2014076761b7,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,d92eda48-d452-479f-8b25-fb864ec251e2,False,False,0.0,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,db83c6e9-cb30-415c-b027-f7587233d6a0,True,True,0.9,,True,1.0,
1831aa85-56d7-4595-887d-ca8281824f3b,f2d53b34-2738-49f3-af32-21499867c4b9,False,False,0.0,,True,1.0,
1841592f-569b-4c2a-ade3-52f9a96781c4,22fe66be-5c20-4009-be61-759300624a4f,False,False,0.0,,True,1.0,
1841592f-569b-4c2a-ade3-52f9a96781c4,2cc3db12-fb03-4cef-a243-7c97108c8255,False,False,0.0,,True,1.0,
1841592f-569b-4c2a-ade3-52f9a96781c4,410a7451-d86c-45ea-8a65-dcc8a98a4f5f,False,False,0.0,,True,1.0,
1841592f-569b-4c2a-ade3-52f9a96781c4,544e583c-e031-49df-a375-00fd0d2017ab,False,False,0.0,,True,1.0,
1841592f-569b-4c2a-ade3-52f9a96781c4,5f05d7d2-c708-4ef7-bba4-71900b834f4e,False,False,0.0,,True,1.0,
1841592f-569b-4c2a-ade3-52f9a96781c4,a9897d61-d143-4e88-993f-16976e3f933d,False,False,0.0,,True,1.0,
